,BoundingBox_Width,BoundingBox_Height,BoundingBox_Left,BoundingBox_Top,AgeRange_Low,AgeRange_High,Smile_Value,Smile_Confidence,Eyeglasses_Value,Eyeglasses_Confidence,Sunglasses_Value,Sunglasses_Confidence,Gender_Value,Gender_Confidence,Beard_Value,Beard_Confidence,Mustache_Value,Mustache_Confidence,EyesOpen_Value,EyesOpen_Confidence,MouthOpen_Value,MouthOpen_Confidence,Emotions_HAPPY_Confidence,Emotions_CALM_Confidence,Emotions_CONFUSED_Confidence,Emotions_SURPRISED_Confidence,Emotions_DISGUSTED_Confidence,Emotions_SAD_Confidence,Emotions_ANGRY_Confidence,Emotions_FEAR_Confidence,Landmarks_eyeLeft_X,Landmarks_eyeLeft_Y,Landmarks_eyeRight_X,Landmarks_eyeRight_Y,Landmarks_mouthLeft_X,Landmarks_mouthLeft_Y,Landmarks_mouthRight_X,Landmarks_mouthRight_Y,Landmarks_nose_X,Landmarks_nose_Y,Landmarks_leftEyeBrowLeft_X,Landmarks_leftEyeBrowLeft_Y,Landmarks_leftEyeBrowRight_X,Landmarks_leftEyeBrowRight_Y,Landmarks_leftEyeBrowUp_X,Landmarks_leftEyeBrowUp_Y,Landmarks_rightEyeBrowLeft_X,Landmarks_rightEyeBrowLeft_Y,Landmarks_rightEyeBrowRight_X,Landmarks_rightEyeBrowRight_Y,Landmarks_rightEyeBrowUp_X,Landmarks_rightEyeBrowUp_Y,Landmarks_leftEyeLeft_X,Landmarks_leftEyeLeft_Y,Landmarks_leftEyeRight_X,Landmarks_leftEyeRight_Y,Landmarks_leftEyeUp_X,Landmarks_leftEyeUp_Y,Landmarks_leftEyeDown_X,Landmarks_leftEyeDown_Y,Landmarks_rightEyeLeft_X,Landmarks_rightEyeLeft_Y,Landmarks_rightEyeRight_X,Landmarks_rightEyeRight_Y,Landmarks_rightEyeUp_X,Landmarks_rightEyeUp_Y,Landmarks_rightEyeDown_X,Landmarks_rightEyeDown_Y,Landmarks_noseLeft_X,Landmarks_noseLeft_Y,Landmarks_noseRight_X,Landmarks_noseRight_Y,Landmarks_mouthUp_X,Landmarks_mouthUp_Y,Landmarks_mouthDown_X,Landmarks_mouthDown_Y,Landmarks_leftPupil_X,Landmarks_leftPupil_Y,Landmarks_rightPupil_X,Landmarks_rightPupil_Y,Landmarks_upperJawlineLeft_X,Landmarks_upperJawlineLeft_Y,Landmarks_midJawlineLeft_X,Landmarks_midJawlineLeft_Y,Landmarks_chinBottom_X,Landmarks_chinBottom_Y,Landmarks_midJawlineRight_X,Landmarks_midJawlineRight_Y,Landmarks_upperJawlineRight_X,Landmarks_upperJawlineRight_Y,Pose_Roll,Pose_Yaw,Pose_Pitch,Quality_Brightness,Quality_Sharpness,Confidence,FaceOccluded_Value,FaceOccluded_Confidence,EyeDirection_Yaw,EyeDirection_Pitch,EyeDirection_Confidence
412.jpg,0.5926893949508667,0.8189350366592407,0.1599588394165039,0.14641515910625458,42,50,True,99.29209899902344,True,99.9974136352539,False,99.99999237060547,Male,99.9836654663086,True,99.97452545166016,True,96.25050354003906,True,98.73575592041016,True,99.61763763427734,99.0234375,0.029802322387695312,0.04744529724121094,0.018402934074401855,0.00047087669372558594,0.0003695487976074219,0.00024437904357910156,0.010383129119873047,0.37126773595809937,0.4676016569137573,0.6261672973632812,0.4703108072280884,0.3847241997718811,0.7401889562606812,0.5972160696983337,0.7417099475860596,0.5305100083351135,0.6035934686660767,0.2636822462081909,0.4069656729698181,0.43827447295188904,0.38315531611442566,0.3579789400100708,0.36980313062667847,0.5843785405158997,0.3853689730167389,0.7068691253662109,0.4120308458805084,0.6521221399307251,0.37392914295196533,0.3207550048828125,0.4671570956707001,0.42079222202301025,0.4705347418785095,0.372420996427536,0.4532320499420166,0.3716547191143036,0.47957223653793335,0.574734628200531,0.4722999036312103,0.6661259531974792,0.4707716405391693,0.6283797025680542,0.45608729124069214,0.6240628361701965,0.48213016986846924,0.4582991898059845,0.6393312215805054,0.5526454448699951,0.6403244733810425,0.5069094300270081,0.7034832835197449,0.49923479557037354,0.786824643611908,0.37126773595809937,0.4676016569137573,0.6261672973632812,0.4703108072280884,0.1613130420446396,0.48538440465927124,0.21263937652111053,0.7783191800117493,0.47926366329193115,0.9320014119148254,0.6638970971107483,0.7833813428878784,0.7174666523933411,0.49233245849609375,2.3419711589813232,9.299276351928711,7.651596546173096,76.373779296875,98.9244613647461,99.99946594238281,False,99.94499206542969,7.309712886810303,0.920841634273529,99.99209594726562
374.jpg,0.5870217084884644,0.7764599919319153,0.16967153549194336,0.14985249936580658,22,30,True,99.98967742919922,False,99.99998474121094,False,100.0,Female,99.91531372070312,False,99.97884368896484,False,100.0,True,98.5228500366211,True,99.29650115966797,100.0,0.00010132789611816406,0.0006794929504394531,0.00035762786865234375,1.1920928955078125e-05,0.0,5.364418029785156e-05,0.0,0.37343746423721313,0.47555041313171387,0.6245512962341309,0.4713206887245178,0.3928793966770172,0.7225221395492554,0.6026050448417664,0.7181346416473389,0.535747230052948,0.6091429591178894,0.26646795868873596,0.41674911975860596,0.4390042722225189,0.40067189931869507,0.3596450984477997,0.3878125250339508,0.581961989402771,0.3989518880844116,0.7015390396118164,0.40986183285713196,0.647603452205658,0.38403454422950745,0.3237681984901428,0.4743942618370056,0.4224815368652344,0.4765482246875763,0.3746180832386017,0.4629691541194916,0.3743481934070587,0.4863041937351227,0.5739563703536987,0.47412988543510437,0.6634430289268494,0.46863383054733276,0.62639981508255,0.4588642120361328,0.6227405071258545,0.48198598623275757,0.46474140882492065,0.6351483464241028,0.5570346713066101,0.6335964202880859,0.5139692425727844,0.693683922290802,0.5081415772438049,0.7678923606872559,0.37343746423721313,0.47555041313171387,0.6245512962341309,0.4713206887245178,0.16598086059093475,0.4730878472328186,0.22395333647727966,0.7436479330062866,0.4909764230251312,0.8955644965171814,0.6647944450378418,0.7367543578147888,0.7104163765907288,0.4652246832847595,0.0020276326686143875,8.934114456176758,1.9999339580535889,91.293212890625,97.45164489746094,99.994873046875,False,99.97311401367188,-8.320578575134277,3.1772165298461914,99.99076843261719
599.jpg,0.6187194585800171,0.7267192602157593,0.1452789306640625,0.19575272500514984,38,46,True,97.79744720458984,True,55.29592514038086,False,83.16571807861328,Female,99.99996948242188,False,99.9982681274414,False,99.99998474121094,True,90.98239135742188,False,84.8854751586914,76.25,3.07159423828125,0.009834766387939453,1.4901161193847656e-05,0.0015437602996826172,0.014984607696533203,0.013339519500732422,0.0002980232238769531,0.3716275691986084,0.47959113121032715,0.6238178014755249,0.46916675567626953,0.38838106393814087,0.7432315349578857,0.5998234748840332,0.7338107228279114,0.5324506163597107,0.6383340954780579,0.26372990012168884,0.41525590419769287,0.4369749128818512,0.40693944692611694,0.35731810331344604,0.3916829824447632,0.5808271169662476,0.40202978253364563,0.7009599208831787,0.39811575412750244,0.6469768285751343,0.3813917934894562,0.3214432895183563,0.4774913489818573,0.42062363028526306,0.4801729917526245,0.372653990983963,0.46748217940330505,0.37209174036979675,0.4916094243526459,0.5727214217185974,0.474050909280777,0.6630358695983887,0.46362248063087463,0.6257153749465942,0.4573231339454651,0.6218844056129456,0.48131999373435974,0.4611797630786896,0.655877947807312,0.5544205904006958,0.6523494720458984,0.5104297995567322,0.7186464667320251,0.5039867162704468,0.795293927192688,0.3716275691986084,0.47959113121032715,0.6238178014755249,0.46916675567626953,0.16247418522834778,0.45582279562950134,0.21915121376514435,0.7430058717727661,0.4865744411945343,0.9218356609344482,0.663489580154419,0.7264429926872253,0.7099384665489197,0.435537189245224,-1.217888593673706,11.467288970947266,-7.353702068328857,86.88227844238281,98.08562469482422,99.99959564208984,False,99.96344757080078,2.7720186710357666,-11.132715225219727,98.79415893554688
228.jpg,0.5522639751434326,0.7941023111343384,0.2573816776275635,0.15837609767913818,26,34,True,99.99369049072266,False,99.99998474121094,False,100.0,Female,99.9647445678711,False,99.9963607788086,False,100.0,True,98.73653411865234,True,99.90653991699219,100.0,1.7881393432617188e-05,0.00021457672119140625,0.0006109476089477539,1.1920928955078125e-05,0.0,0.0002503395080566406,0.0,0.3668423593044281,0.4681629538536072,0.6179745197296143,0.4768143594264984,0.3929157853126526,0.7356216907501221,0.602997899055481,0.7438293099403381,0.45923981070518494,0.6345880627632141,0.2848784029483795,0.39705440402030945,0.40557965636253357,0.3977015018463135,0.3392319977283478,0.37808260321617126,0.548939049243927,0.4014085531234741,0.7207634449005127,0.4100901782512665,0.6280473470687866,0.3858272135257721,0.3265639543533325,0.46305757761001587,0.4166148900985718,0.47231313586235046,0.36393627524375916,0.4557691514492035,0.3678310215473175,0.4800519049167633,0.5681013464927673,0.4772801697254181,0.666814923286438,0.47432833909988403,0.6159573197364807,0.4640401601791382,0.6165852546691895,0.48846080899238586,0.43381187319755554,0.649998664855957,0.5267469882965088,0.6527611017227173,0.47842490673065186,0.7163532972335815,0.48479071259498596,0.7938153147697449,0.3668423593044281,0.4681629538536072,0.6179745197296143,0.4768143594264984,0.2738695740699768,0.43892642855644226,0.3231629729270935,0.7318325042724609,0.502818763256073,0.9229361414909363,0.7669748663902283,0.7437374591827393,0.8203214406967163,0.45362821221351624,0.08288315683603287,-9.42343521118164,-2.668914794921875,89.12850189208984,97.45164489746094,99.99954986572266,False,99.8993148803711,4.618289470672607,1.416213870048523,99.99210357666016
214.jpg,0.5727829337120056,0.7597145438194275,0.2350592017173767,0.14304153621196747,8,16,True,98.72692108154297,False,99.99993133544922,False,100.0,Female,99.99300384521484,False,99.837158203125,False,99.99991607666016,True,94.38175201416016,False,86.54048919677734,100.0,0.011962652206420898,0.0006437301635742188,0.00035762786865234375,1.7881393432617188e-05,2.384185791015625e-05,0.0006139278411865234,0.0,0.37332549691200256,0.4648618698120117,0.6235682368278503,0.4644729495048523,0.3945014476776123,0.7161378860473633,0.6031369566917419,0.716108500957489,0.47689589858055115,0.5967826843261719,0.28801167011260986,0.4051920175552368,0.41793644428253174,0.3875678479671478,0.34956657886505127,0.3746989667415619,0.560613214969635,0.38682225346565247,0.7220458388328552,0.4038815200328827,0.637015700340271,0.37346330285072327,0.3316493630409241,0.46352478861808777,0.42284345626831055,0.4665171504020691,0.3714364469051361,0.45172441005706787,0.374409556388855,0.47546058893203735,0.5738531947135925,0.4661817252635956,0.6702542304992676,0.46294164657592773,0.6224163770675659,0.45117443799972534,0.621972382068634,0.475067138671875,0.4435047507286072,0.6251811385154724,0.5355972647666931,0.6250237822532654,0.48790889978408813,0.6849184036254883,0.4913400113582611,0.7609378099441528,0.37332549691200256,0.4648618698120117,0.6235682368278503,0.4644729495048523,0.2596139907836914,0.4686775207519531,0.308389276266098,0.7423860430717468,0.5017362833023071,0.8929200172424316,0.7489525079727173,0.7414694428443909,0.8033765554428101,0.4668160080909729,-1.1333482265472412,-7.679601192474365,1.7438464164733887,73.80582427978516,92.22801208496094,99.99940490722656,False,99.6319580078125,0.7406250834465027,-2.8050649166107178,99.96488952636719
572.jpg,0.5703974962234497,0.8213801980018616,0.14135980606079102,0.12990128993988037,49,57,False,89.56262969970703,False,97.06795501708984,False,99.9990005493164,Female,99.95957946777344,False,99.97997283935547,False,99.99999237060547,True,98.70230102539062,True,97.96998596191406,0.5559285879135132,47.87109375,28.325193405151367,32.15056228637695,0.04417896270751953,0.10766983032226562,2.83203125,0.09469985961914062,0.38020768761634827,0.4651995897293091,0.610654890537262,0.46584194898605347,0.404740571975708,0.7406502962112427,0.5962008237838745,0.7397531867027283,0.5658845901489258,0.5957775712013245,0.267221063375473,0.40791410207748413,0.44959214329719543,0.3789879381656647,0.3694157302379608,0.36732587218284607,0.5828326940536499,0.3801591396331787,0.670264720916748,0.4091595411300659,0.6376937031745911,0.3691403567790985,0.3295177221298218,0.4661487340927124,0.42487505078315735,0.4678594768047333,0.38230499625205994,0.4506700336933136,0.38096874952316284,0.47737833857536316,0.5642678141593933,0.4684450924396515,0.6426719427108765,0.4665682315826416,0.6141959428787231,0.4513868987560272,0.6095985174179077,0.4775986075401306,0.47885456681251526,0.6346108913421631,0.5651182532310486,0.6343947649002075,0.5289223790168762,0.6978543400764465,0.5201531648635864,0.78177809715271,0.38020768761634827,0.4651995897293091,0.610654890537262,0.46584194898605347,0.13400131464004517,0.4940039813518524,0.19699375331401825,0.7844246029853821,0.49127334356307983,0.9282553195953369,0.6108266711235046,0.7841658592224121,0.6420241594314575,0.4959406852722168,2.788235902786255,20.171358108520508,5.976588726043701,89.30894470214844,98.08562469482422,99.99845123291016,False,99.96107482910156,9.588967323303223,8.057517051696777,99.99188995361328
566.jpg,0.6429453492164612,0.8108547329902649,0.2744930386543274,0.13656145334243774,19,27,True,99.9450912475586,False,99.98026275634766,False,99.99999237060547,Male,99.90402221679688,False,97.53296661376953,False,99.97748565673828,False,52.310707092285156,True,97.53278350830078,99.0234375,0.0011861324310302734,0.11606216430664062,0.00667572021484375,0.0026702880859375,0.0007748603820800781,0.006496906280517578,5.9604644775390625e-05,0.3650955855846405,0.4542119801044464,0.6157779097557068,0.47598275542259216,0.40993788838386536,0.7358624339103699,0.620418906211853,0.7561289668083191,0.423751562833786,0.6570176482200623,0.2972869873046875,0.3690691888332367,0.38563328981399536,0.39199215173721313,0.3266436457633972,0.36458665132522583,0.5287386178970337,0.40131765604019165,0.7326036095619202,0.4021759629249573,0.6151338219642639,0.38407447934150696,0.330881267786026,0.44438326358795166,0.4159417748451233,0.46122342348098755,0.3594702184200287,0.44267019629478455,0.3671639561653137,0.46698197722435,0.5670843720436096,0.47378218173980713,0.6708112955093384,0.4725339710712433,0.6110811233520508,0.4634544253349304,0.6156864166259766,0.4880159795284271,0.4271853268146515,0.6570589542388916,0.5204139351844788,0.6637061238288879,0.4721199870109558,0.7301262021064758,0.48973825573921204,0.8080505132675171,0.3650955855846405,0.4542119801044464,0.6157779097557068,0.47598275542259216,0.34401729702949524,0.3865921199321747,0.399949848651886,0.6978921294212341,0.5344958901405334,0.9328098893165588,0.8449644446372986,0.7272967100143433,0.8902204632759094,0.4238891005516052,0.5596045255661011,-24.523950576782227,-14.740398406982422,81.4891357421875,95.51618957519531,99.99974822998047,False,99.93638610839844,-5.445729732513428,-9.805624008178711,99.67305755615234
200.jpg,0.5942716002464294,0.6951287984848022,0.19326156377792358,0.22648309171199799,47,55,False,86.66429138183594,False,99.99956512451172,False,99.99987030029297,Male,99.99993896484375,True,99.99990844726562,True,98.21878814697266,True,64.30268859863281,False,97.81549835205078,0.1909891664981842,98.828125,0.00016689300537109375,1.4901161193847656e-05,0.0,8.344650268554688e-05,0.0,0.0,0.37357693910598755,0.46665745973587036,0.6223551034927368,0.47146913409233093,0.39399516582489014,0.7196899056434631,0.6011136174201965,0.7234910130500793,0.5075462460517883,0.5607138872146606,0.277929425239563,0.42109405994415283,0.4288958013057709,0.37696176767349243,0.35521435737609863,0.3701157867908478,0.5712815523147583,0.37954801321029663,0.7090646624565125,0.42881253361701965,0.6416030526161194,0.3753289580345154,0.3281308114528656,0.4702208638191223,0.4225115478038788,0.470036119222641,0.3733100891113281,0.45165446400642395,0.3747202157974243,0.47776275873184204,0.5727139711380005,0.4729292690753937,0.6644642949104309,0.4764420986175537,0.6228457689285278,0.45635202527046204,0.6205641627311707,0.48232460021972656,0.4538716673851013,0.6149409413337708,0.5452756881713867,0.6164628267288208,0.5003133416175842,0.6720631718635559,0.4985012710094452,0.7548536062240601,0.37357693910598755,0.46665745973587036,0.6223551034927368,0.47146913409233093,0.21145257353782654,0.533515453338623,0.26349034905433655,0.8019810914993286,0.49342066049575806,0.9057091474533081,0.7005986571311951,0.8093428015708923,0.7518289089202881,0.542965292930603,2.0627429485321045,3.9603211879730225,21.98353385925293,86.73568725585938,99.19506072998047,99.99349212646484,False,99.9752197265625,1.678091287612915,-0.6646637916564941,99.77689361572266
567.jpg,0.5383567214012146,0.7547099590301514,0.23950403928756714,0.18376074731349945,13,19,True,99.99279022216797,False,99.99470520019531,False,99.99968719482422,Male,99.92725372314453,False,95.28456115722656,False,99.99552917480469,True,97.61476135253906,True,99.97017669677734,100.0,0.0,6.556510925292969e-05,8.940696716308594e-05,0.0,0.0,0.0,0.0,0.37526631355285645,0.47263458371162415,0.6174432039260864,0.47286298871040344,0.39719831943511963,0.7189471125602722,0.5993239283561707,0.7196743488311768,0.47909581661224365,0.5953941941261292,0.2903362214565277,0.4180784523487091,0.4185216724872589,0.39544492959976196,0.35162898898124695,0.38413920998573303,0.5568405389785767,0.3951253592967987,0.710330605506897,0.4176630675792694,0.6300845742225647,0.3835892379283905,0.33433300256729126,0.47246822714805603,0.4228918254375458,0.47484874725341797,0.3733830451965332,0.4595942795276642,0.3761172592639923,0.48337113857269287,0.5690404176712036,0.4748784005641937,0.662049412727356,0.47267210483551025,0.6163408756256104,0.45968982577323914,0.6157189607620239,0.4835864007472992,0.44438502192497253,0.6281644701957703,0.5335885286331177,0.6281818747520447,0.4879893958568573,0.6861087679862976,0.4909750521183014,0.7619324922561646,0.37526631355285645,0.47263458371162415,0.6174432039260864,0.47286298871040344,0.25888267159461975,0.48972150683403015,0.30811959505081177,0.756181001663208,0.5000921487808228,0.8943477869033813,0.7343267202377319,0.7555227875709534,0.7850399613380432,0.4886324405670166,-1.0943348407745361,-4.226264953613281,7.456188201904297,69.02973175048828,95.51618957519531,99.99968719482422,False,99.93445587158203,5.153480529785156,2.6576662063598633,99.98509216308594
201.jpg,0.5406299233436584,0.7347809672355652,0.23044532537460327,0.1728169322013855,45,53,True,87.02200317382812,False,99.99151611328125,False,99.99999237060547,Male,99.9989242553711,True,83.88457489013672,False,98.56853485107422,True,98.34725952148438,False,99.73242950439453,55.98828125,12.04833984375,0.0009834766387939453,0.00019371509552001953,6.556510925292969e-05,0.0030875205993652344,0.0004112720489501953,0.0,0.37663036584854126,0.4712441861629486,0.6208662986755371,0.4710564613342285,0.39731329679489136,0.7197629809379578,0.6009637117385864,0.7196736931800842,0.4933755397796631,0.5989141464233398,0.28727078437805176,0.41420647501945496,0.42541033029556274,0.394477516412735,0.3557187020778656,0.38226574659347534,0.5648264288902283,0.3941720724105835,0.7109577655792236,0.4134758710861206,0.6364918351173401,0.3817136585712433,0.3337675929069519,0.47050410509109497,0.4247119128704071,0.47318771481513977,0.37552714347839355,0.4582405686378479,0.3775756061077118,0.4819622039794922,0.5721071362495422,0.47303837537765503,0.6643044352531433,0.4701738953590393,0.620540201663971,0.45797964930534363,0.6192305088043213,0.4817352294921875,0.45060962438583374,0.6291524767875671,0.540572464466095,0.6290342807769775,0.4953306019306183,0.6878571510314941,0.49619629979133606,0.7634961009025574,0.37663036584854126,0.4712441861629486,0.6208662986755371,0.4710564613342285,0.24010665714740753,0.4808599054813385,0.2903727889060974,0.7503538131713867,0.4990130066871643,0.8949906826019287,0.7205095887184143,0.7496171593666077,0.7709629535675049,0.47981178760528564,-1.1137878894805908,-2.6723179817199707,6.81143856048584,70.90443420410156,98.564208984375,99.99983215332031,False,99.61075592041016,2.9909257888793945,3.5522682666778564,99.98966979980469
215.jpg,0.5784570574760437,0.799938976764679,0.23282164335250854,0.1418824940919876,30,38,True,99.85743713378906,False,99.99992370605469,False,100.0,Male,99.98428344726562,True,99.4975814819336,False,75.88905334472656,True,98.45965576171875,True,98.58396911621094,100.0,0.0011920928955078125,1.1920928955078125e-05,0.00019371509552001953,0.0,0.0,0.0,0.0,0.36733460426330566,0.4687654674053192,0.6252927184104919,0.47059476375579834,0.38995373249053955,0.7319332361221313,0.6048941612243652,0.7335614562034607,0.4816600978374481,0.6041162014007568,0.27673500776290894,0.4073067605495453,0.41572344303131104,0.3874562382698059,0.3438461124897003,0.3740912973880768,0.562969982624054,0.3879927396774292,0.7243737578392029,0.409791499376297,0.6404631733894348,0.375393807888031,0.32340553402900696,0.4675920605659485,0.41835373640060425,0.4710516631603241,0.3657212555408478,0.45491209626197815,0.36849120259284973,0.479952871799469,0.574047327041626,0.47206953167915344,0.6725229024887085,0.46992403268814087,0.624494194984436,0.45657381415367126,0.6237133145332336,0.48169347643852234,0.44261834025382996,0.6357490420341492,0.5376406311988831,0.6362926363945007,0.48916521668434143,0.6981702446937561,0.4917755126953125,0.7781355977058411,0.36733460426330566,0.4687654674053192,0.6252927184104919,0.47059476375579834,0.23876211047172546,0.4779146611690521,0.2904471158981323,0.7634127736091614,0.499264657497406,0.9175084233283997,0.7451624274253845,0.765929102897644,0.7998499274253845,0.48070400953292847,-0.645993709564209,-4.898913383483887,4.413729667663574,83.34541320800781,96.61495208740234,99.99861907958984,False,99.82949829101562,3.636474609375,1.0220580101013184,99.99037170410156
573.jpg,0.5713835954666138,0.7804378271102905,0.15127265453338623,0.15652194619178772,26,34,False,60.25822067260742,False,99.99961853027344,False,100.0,Female,92.29574584960938,False,99.9088363647461,False,99.99993133544922,True,90.11601257324219,False,99.43599700927734,3.3671061992645264,1.253509521484375,91.47135925292969,0.0012665987014770508,0.013387203216552734,1.37786865234375,0.026226043701171875,0.00020265579223632812,0.3858484923839569,0.47389698028564453,0.6269262433052063,0.4692133963108063,0.39286088943481445,0.7432351112365723,0.594608724117279,0.7380261421203613,0.5625886917114258,0.6387643218040466,0.2738119065761566,0.40604549646377563,0.4601691663265228,0.4016185700893402,0.378979355096817,0.38421663641929626,0.598334550857544,0.4004991054534912,0.6933948397636414,0.3993712067604065,0.6572859883308411,0.38135045766830444,0.33391860127449036,0.4706198275089264,0.432265043258667,0.47554299235343933,0.3885110914707184,0.46158677339553833,0.38570302724838257,0.48607778549194336,0.5777930617332458,0.4729868471622467,0.6610797047615051,0.46452057361602783,0.630731463432312,0.45729950070381165,0.6248070001602173,0.4813958704471588,0.4757348597049713,0.6544036865234375,0.5654988884925842,0.6530062556266785,0.5233699083328247,0.7192891240119934,0.5104996562004089,0.7965965867042542,0.3858484923839569,0.47389698028564453,0.6269262433052063,0.4692133963108063,0.14036354422569275,0.4448853135108948,0.18962323665618896,0.7366312146186829,0.4767298102378845,0.9238845705986023,0.6182171106338501,0.73078852891922,0.6670505404472351,0.4382990896701813,0.6215680837631226,18.830869674682617,-7.54288911819458,84.57801055908203,95.51618957519531,99.99925231933594,False,99.67578887939453,-6.512741565704346,-1.5042685270309448,99.93822479248047
229.jpg,0.5972499251365662,0.7698767781257629,0.25803953409194946,0.16550344228744507,45,53,False,99.13431549072266,False,99.99996948242188,False,100.0,Female,99.97445678710938,False,99.16282653808594,False,99.999755859375,True,97.53776550292969,True,91.26993560791016,0.2450307160615921,4.180908203125,55.81580352783203,34.06122589111328,0.14696121215820312,7.147216796875,1.174163818359375,14.74609375,0.3760818541049957,0.46193259954452515,0.6201247572898865,0.4645923674106598,0.4003303349018097,0.728182315826416,0.6035487055778503,0.7311418652534485,0.4581589996814728,0.5985296964645386,0.299325555562973,0.40130701661109924,0.4113088846206665,0.38104766607284546,0.34798941016197205,0.36776769161224365,0.5512104034423828,0.38150450587272644,0.7237803936004639,0.404714435338974,0.6297488212585449,0.3691542446613312,0.33792904019355774,0.460970014333725,0.424604594707489,0.46475163102149963,0.3728953003883362,0.4481217563152313,0.37719592452049255,0.4733661115169525,0.571983814239502,0.4661686420440674,0.6686639785766602,0.46441131830215454,0.6179582476615906,0.45048871636390686,0.6188907623291016,0.4759911298751831,0.4383975565433502,0.6302514672279358,0.5288106799125671,0.6310860514640808,0.4809603691101074,0.6931004524230957,0.4881956875324249,0.7737441658973694,0.3760818541049957,0.46193259954452515,0.6201247572898865,0.4645923674106598,0.2967437505722046,0.4744710326194763,0.34312739968299866,0.7596690654754639,0.508949339389801,0.9135071635246277,0.7760345339775085,0.7630964517593384,0.8298515677452087,0.4778297245502472,-1.5628210306167603,-11.930030822753906,4.698197841644287,75.830322265625,97.45164489746094,99.9989013671875,False,99.98191833496094,-21.92461585998535,2.9613871574401855,99.98461151123047
598.jpg,0.5587090253829956,0.7874006032943726,0.1509000062942505,0.1491711586713791,43,51,False,98.11243438720703,False,99.99110412597656,False,99.99790954589844,Male,99.9998779296875,True,99.20050811767578,True,96.15589141845703,True,97.70499420166016,True,72.83272552490234,0.0055630998685956,50.74869918823242,39.84537887573242,5.0048828125,0.54168701171875,5.657958984375,0.592803955078125,0.0014901161193847656,0.3853178918361664,0.4706854224205017,0.607812225818634,0.46714726090431213,0.4054935872554779,0.7325089573860168,0.5907976031303406,0.7278423309326172,0.573427677154541,0.609494149684906,0.2730984091758728,0.41194331645965576,0.4568239450454712,0.3935386836528778,0.3777264356613159,0.3804527819156647,0.5850743055343628,0.39273837208747864,0.6616904735565186,0.4065632224082947,0.6360417604446411,0.37820932269096375,0.33499327301979065,0.47020313143730164,0.428322434425354,0.472392737865448,0.38806113600730896,0.4577147364616394,0.3858954906463623,0.48237958550453186,0.5628096461296082,0.4705231487751007,0.6372694969177246,0.46517354249954224,0.6118476390838623,0.4543856382369995,0.6066561341285706,0.4785471558570862,0.48290055990219116,0.6371790766716003,0.5661035180091858,0.6356436610221863,0.5314512848854065,0.6980834007263184,0.5206467509269714,0.7756571173667908,0.3853178918361664,0.4706854224205017,0.607812225818634,0.46714726090431213,0.1311882585287094,0.4748259484767914,0.1914442926645279,0.7534144520759583,0.4869456887245178,0.9077792763710022,0.589995265007019,0.747153639793396,0.6203771829605103,0.4691113233566284,1.099586009979248,21.70815086364746,-0.8281616568565369,58.95819854736328,95.51618957519531,99.99891662597656,False,99.77925872802734,36.36833190917969,-1.173653244972229,99.98565673828125
413.jpg,0.5472562313079834,0.7886561751365662,0.22812509536743164,0.15583407878875732,21,29,True,99.90753936767578,False,100.0,False,100.0,Female,99.99433135986328,False,99.6437759399414,False,99.99991607666016,True,98.6390609741211,True,99.528076171875,100.0,0.0012099742889404297,0.0016331672668457031,0.008493661880493164,0.00032782554626464844,1.1920928955078125e-05,0.0007152557373046875,5.9604644775390625e-06,0.3707965910434723,0.46992963552474976,0.6174298524856567,0.4686848521232605,0.39307859539985657,0.7311346530914307,0.5991594195365906,0.7299879789352417,0.501883327960968,0.6256012916564941,0.2754994332790375,0.4038403332233429,0.42394697666168213,0.397627055644989,0.35111406445503235,0.38117918372154236,0.5647903680801392,0.39691442251205444,0.7037725448608398,0.40136948227882385,0.6348716020584106,0.37967362999916077,0.3256797194480896,0.4667626917362213,0.41926151514053345,0.4719049036502838,0.3701952397823334,0.4575602114200592,0.3716709315776825,0.4814493656158447,0.5680733919143677,0.4711570739746094,0.6598576307296753,0.46495774388313293,0.6177319288253784,0.45627933740615845,0.6159732937812805,0.48012495040893555,0.4508844316005707,0.6438392996788025,0.5421436429023743,0.643284797668457,0.49767443537712097,0.706955075263977,0.4971068203449249,0.7830024361610413,0.3707965910434723,0.46992963552474976,0.6174298524856567,0.4686848521232605,0.21300120651721954,0.44834646582603455,0.26705801486968994,0.7331671714782715,0.4950266182422638,0.9103297591209412,0.7030553817749023,0.7303804755210876,0.7499147057533264,0.4452013075351715,-0.15153589844703674,0.9874867796897888,-1.7480195760726929,68.07884979248047,97.45164489746094,99.9985580444336,False,99.98031616210938,1.8358139991760254,3.630803108215332,99.99149322509766
